Priority Rank,Name,Profession,Approximate Age,Date Added to Alivewatch,Change Since Last Year
988,Elaine Showalter,Sociologist,85,2026-01-01,🆕
989,David Peoples,Screenwriter,86,2025-01-03,▲21
990,Dick Vitale,Basket,87,2024-01-03,▲21
991,Rosalind E. Krauss,Art Historian,85,2026-01-01,🆕
992,Henry Kamen,Historian,90,2024-01-03,▲20
993,Edwin Frederick O'Brien,Cardinal,88,2024-01-03,▲20
994,John M. Deutch,Chemist,88,2024-01-03,▲20
995,William Kotzwinkle,Screenwriter,88,2024-01-03,▲20
996,Graham T. Allison,Political Scientist,86,2025-01-03,▲20
997,Nicky Cruz,Evangelist,88,2024-01-03,▲20
998,Ellen Taaffe Zwilich,Composer,87,2024-01-03,▲20
999,Marlo Morgan,Novelist,89,2024-01-03,▲20
1000,Piers Paul Read,Writer,85,2026-01-01,🆕
1001,Leroy Hood,Biologist,88,2024-01-03,▲19
1002,Robert Hooks,Actor,89,2024-01-03,▲19
1003,Peter Breggin,Psychiatrist,90,2024-01-03,▲19
1004,Justin Francis Rigali,Cardinal,91,2024-01-03,▲19
1005,Joanna Miles,Actor,86,2025-01-03,▲20
1006,Dennis DeConcini,Politician,89,2024-01-03,▲20
1007,Neil Sloane,Mathematician,87,2024-01-03,▲20
1008,Joe Pytka,Film,88,2024-01-03,▲20
1009,Jerry Colangelo,Basket,87,2024-01-03,▲20
1010,Barry De Vorzon,Composer,92,2024-01-03,▲20
1011,Simone Forti,Composer,91,2024-01-03,▲20
1012,Del Harris,Basket,89,2024-01-03,▲20
1013,John Irvin,Film,86,2025-01-03,▲20
1014,Ralph Gibson,Photographer,87,2024-01-03,▲20
1015,Adam Przeworski,Political Scientist,86,2025-01-03,▲21
1016,Lonnie Liston Smith,Composer,86,2025-01-03,▲21
1017,Patrick Robinson (author),Writer,87,2024-01-03,▲21
1018,Gary Chapman (author),Pastor,88,2024-01-03,▲21
1019,Ricky Tomlinson,Actor,87,2024-01-03,▲22
1020,Mike Mainieri,Composer,88,2024-01-03,▲22
1021,John Esposito,Professor,86,2025-01-03,▲22
1022,Frank Converse,Actor,88,2024-01-03,▲22
1023,Manuel Blum,Computer Scientist,88,2024-01-03,▲22
1024,John C. Wells,Linguist,87,2024-01-03,▲22
1025,James Glimm,Mathematician,92,2024-01-03,▲23
1026,Richard Zare,Chemist,87,2024-01-03,▲23
1027,Paul Winter,Composer,87,2024-01-03,▲23
1028,Otis Williams,Singer,85,2026-01-01,🆕
1029,David Jenkins (figure skater),Skater,90,2024-01-03,▲22
1030,"Christopher Tugendhat, Baron Tugendhat",Politician,89,2024-01-03,▲22
1031,Brian Bennett,Composer,86,2025-01-03,▲22
1032,Tony Hatch,Composer,87,2024-01-03,▲22
1033,Steven Lukes,Sociologist,85,2026-01-01,🆕
1034,John W. Dower,Author,88,2024-01-03,▲21
1035,Mary Ann Glendon,Diplomat,88,2024-01-03,▲21
1036,Ric O'Barry,Activist,87,2024-01-03,▲21
1037,David Price (American politician),Politician,86,2025-01-03,▲21
1038,Cleve Moler,Mathematician,87,2024-01-03,▲21
1039,Ian Underwood,Music,87,2024-01-03,▲21
1040,Tom Monaghan,Entrepreneur,89,2024-01-03,▲21
1041,Alan Ford (actor),Actor,88,2024-01-03,▲21
1042,Bill Oddie,Comedian,85,2026-01-01,🆕
1043,Zandra Rhodes,Designer,86,2025-01-03,▲20
1044,Peter Bonerz,Film,88,2024-01-03,▲20
1045,Maulana Karenga,Writer,85,2026-01-01,🆕
1046,Martin Jarvis (actor),Actor,85,2026-01-01,🆕
1047,Joyce Johnson,Novelist,91,2024-01-03,▲18
1048,Andrew Neiderman,Screenwriter,86,2025-01-03,▲18
1049,David A. Kolb,Education,87,2024-01-03,▲18
1050,Lou Holtz,Football,89,2024-01-03,▲18
1051,Carol Morris,Model,90,2024-01-03,▲18
1052,Charles Fox (composer),Composer,86,2025-01-03,▲18
1053,Chuck Robb,Politician,87,2024-01-03,▲18
1054,Bruce Welch,Guitar,85,2026-01-01,🆕
1055,James Bolam,Actor,91,2024-01-03,▲17
1056,Robin Hartshorne,Mathematician,88,2024-01-03,▲17
1057,Lawrence Pressman,Film,87,2024-01-03,▲17
1058,Barry Cunliffe,Anthropologist,87,2024-01-03,▲17
1059,BarBara Luna,Actor,87,2024-01-03,▲17
1060,Joan Tower,Conductor,88,2024-01-03,▲17
1061,Joe Gibbs,Nascar,86,2025-01-03,▲17
1062,Nancy Coover Andreasen,Psychiatrist,88,2024-01-03,▲17
1063,Jack R. Lousma,Aeronautical,90,2024-01-03,▲17
1064,John Henry Schwarz,Physicist,85,2026-01-01,🆕
1065,Tommy Tune,Choreographer,87,2024-01-03,▲16
1066,Martin Carthy,Guitar,85,2026-01-01,🆕
1067,Gloria Allred,Law,85,2026-01-01,🆕
1068,Joe Brown (singer),Guitar,85,2026-01-01,🆕
1069,Gary Bartz,Composer,86,2025-01-03,▲13
1070,Connie Mack III,Politician,86,2025-01-03,▲13
1071,John Carter (Texas politician),Politician,85,2026-01-01,🆕
1072,Bradford Parkinson,Engineer,91,2024-01-03,▲13
1073,Olu Dara,Singer,85,2026-01-01,🆕
1074,Luis Rafael SÃ¡nchez,Novelist,90,2024-01-03,▲12
1075,Billy Boy Arnold,Singer,91,2024-01-03,▲12
1076,Grace Coddington,Model,85,2026-01-01,🆕
1077,Benjamin Zander,Conductor,87,2024-01-03,▲11
1078,Tom Flores,Coach,89,2024-01-03,▲11
1079,Marian Wright Edelman,Lawyer,87,2024-01-03,▲11
1080,Juliet Mitchell,Psychologist,86,2025-01-03,▲11
1081,Renata Adler,Novelist,88,2024-01-03,▲11
1082,Tony Darrow,Actor,88,2024-01-03,▲11
1083,Keith Ward,Theologian,88,2024-01-03,▲11
1084,John Kingman,Mathematician,87,2024-01-03,▲11
1085,Danny K. Davis,Politician,85,2026-01-01,🆕
1086,Quinlan Terry,Architect,89,2024-01-03,▲10
1087,Michael Mukasey,Judge,85,2026-01-01,🆕
1088,Sam Farr,Politician,85,2026-01-01,🆕
1089,Jimmie Nicol,Music,87,2024-01-03,▲8
1090,Solomon H. Snyder,Neuroscientist,88,2024-01-03,▲8
1091,Richard Lindzen,Physicist,86,2025-01-03,▲8
1092,John Edgar Wideman,Writer,85,2026-01-01,🆕
1093,Dave Brock,Singer,85,2026-01-01,🆕
1094,Jerry Spinelli,Writer,85,2026-01-01,🆕
1095,Lesley Stahl,Journalist,85,2026-01-01,🆕
1096,Bill Parcells,Coach,85,2026-01-01,🆕
1097,Bob Lilly,Football,87,2024-01-03,▲3
1098,Tony Ross,Writer,88,2024-01-03,▲3
1099,Maury Povich,Presenter,87,2024-01-03,▲3
1100,Derek Bell (racing driver),Driver,85,2026-01-01,🆕
1101,Martin Sherman,Screenwriter,88,2024-01-03,▲2
1102,Onora O'Neill,Philosopher,85,2026-01-01,🆕
1103,Joe Alves,Film,90,2024-01-03,▲1
1104,Tony Anthony (actor),Actor,89,2024-01-03,▲1
1105,Dennis Tito,Entrepreneur,86,2025-01-03,▲1
1106,Janette Scott,Actor,88,2024-01-03,▲1
1107,"Caroline Cox, Baroness Cox",Politician,89,2024-01-03,▲1
1108,Marty Wilde,Singer,87,2024-01-03,▲1
1109,Michael Edwards (literary scholar),Writer,88,2024-01-03,▲1
1110,Bill Watts,Wrestler,87,2024-01-03,▲1
1111,Helen Donath,Singer,86,2025-01-03,▲1
1112,Philippe de Montebello,Art Historian,90,2024-01-03,▲2
1113,Denis Noble,Biologist,90,2024-01-03,▲2
1114,Ted Kaufman,Politician,87,2024-01-03,▲2
1115,Michael Cook (historian),Historian,86,2025-01-03,▲2
1116,Peter Suschitzky,Cinema,85,2026-01-01,🆕
1117,Lawrence Schiller,Film,90,2024-01-03,▲1
1118,Jeffrey Moussaieff Masson,Writer,85,2026-01-01,🆕
1119,Albert Mehrabian,Psychologist,87,2024-01-03,–
1120,Arthur Jaffe,Mathematician,89,2024-01-03,–
1121,Kim Weston,Singer,87,2024-01-03,–
1122,Joel Cox,Film,85,2026-01-01,🆕
1123,Bailey Howell,Basket,89,2024-01-03,▼1
1124,John C. Malone,Billionaire,85,2026-01-01,🆕
1125,Marc Norman,Screenwriter,85,2026-01-01,🆕
1126,Satch Sanders,Basket,88,2024-01-03,▼3
1127,Lucille Roybal-Allard,Politician,85,2026-01-01,🆕
1128,Michael Fried,Art Historian,87,2024-01-03,▼4
1129,Harrison Page,Actor,85,2026-01-01,🆕
1130,Bennie Maupin,Clarinet,86,2025-01-03,▼5
1131,Frank McLintock,Football,87,2024-01-03,▼5
1132,Nancy Farmer,Writer,85,2026-01-01,🆕
1133,Christina Crawford,Actor,87,2024-01-03,▼6
1134,Richard D. Ryder,Psychologist,86,2025-01-03,▼6
1135,Robert Hass,Poet,85,2026-01-01,🆕
1136,Connie Mason,Actor,89,2024-01-03,▼7
1137,Dan Burton,Politician,88,2024-01-03,▼7
1138,Larry Bryggman,Actor,88,2024-01-03,▼7
1139,Chuck Rainey,Music,86,2025-01-03,▼7
1140,Bobby Rush (musician),Composer,86,2025-01-03,▼7
1141,John Hough (director),Film,85,2026-01-01,🆕
1142,Peter Gerety,Actor,86,2025-01-03,▼8
1143,Dave Obey,Politician,88,2024-01-03,▼8
1144,Tony Palmer,Film,85,2026-01-01,🆕
1145,Charlie McCoy,Singer,85,2026-01-01,🆕
1146,Billy Hart,Music,86,2025-01-03,▼10
1147,Willie John McBride,Player,86,2025-01-03,▼10
1148,Louis Hayes,Music,89,2024-01-03,▼10
1149,David Aaker,Economist,88,2024-01-03,▼10
1150,Jon Halliday,Historian,87,2024-01-03,▼10
1151,Lucinda Childs,Choreographer,86,2025-01-03,▼10
1152,David Broome,Jumper,86,2025-01-03,▼10
1153,Gordon Milne,Football,89,2024-01-03,▼10
1154,Gerry Bamman,Actor,85,2026-01-01,🆕
1155,Marilyn Strathern,Anthropologist,85,2026-01-01,🆕
1156,Stephen J. Lippard,Chemist,86,2025-01-03,▼11
1157,Larry Bell (artist),Sculptor,87,2024-01-03,▼11
1158,Annette Peacock,Pianist,85,2026-01-01,🆕
1159,Ina May Gaskin,Midwife,86,2025-01-03,▼12
1160,Richard Chew,Film,86,2025-01-03,▼12
1161,Stephen Krashen,Professor,85,2026-01-01,🆕
1162,Clive Wearing,Conductor,88,2024-01-03,▼12
1163,Jennifer Warren,Actor,85,2026-01-01,🆕
1164,John Berendt,Writer,87,2024-01-03,▼13
1165,Tom Meschery,Basket,88,2024-01-03,▼13
1166,Robert Swindells,Writer,87,2024-01-03,▼13
1167,Jerry Scheff,Music,85,2026-01-01,🆕
1168,James E. Gunn (astronomer),Astronomer,88,2024-01-03,▼14
1169,Geoffrey Boycott,Cricket,86,2025-01-03,▼14
1170,Ben Cayetano,Politician,87,2024-01-03,▼14
1171,James Fargo,Film,88,2024-01-03,▼14
1172,Harry Northup,Actor,86,2025-01-03,▼14
1173,Roger Taylor (tennis),Player,85,2026-01-01,🆕
1174,Chu Ching-wu,Physicist,85,2026-01-01,🆕
1175,Mike Medavoy,Actor,85,2026-01-01,🆕
1176,Beth Fowler,Actor,86,2025-01-03,▼17
1177,Taylor Wang,Astronaut,86,2025-01-03,▼17
1178,Philip Proctor,Actor,86,2025-01-03,▼17
1179,Tony Asher,Songwriter,87,2024-01-03,▼17
1180,Ronald Isley,Singer,85,2026-01-01,🆕
1181,Arthur Elgort,Photographer,86,2025-01-03,▼18
1182,Martin Waddell,Writer,85,2026-01-01,🆕
1183,John Steel (drummer),Music,85,2026-01-01,🆕
1184,Norman Fairclough,Linguist,85,2026-01-01,🆕
1185,Terry Paine,Football,87,2024-01-03,▼21
1186,Averil Cameron,Historian,86,2025-01-03,▼21
1187,Marv Albert,Sport,85,2026-01-01,🆕
1188,Lance Alworth,Football,86,2025-01-03,▼22
1189,Jake Holmes,Singer,87,2024-01-03,▼22
1190,Paula Gosling,Novelist,87,2024-01-03,▼22
1191,Brian Holland,Singer,85,2026-01-01,🆕
1192,Marco St. John,Actor,87,2024-01-03,▼23
1193,Lawrence Foster,Conductor,85,2026-01-01,🆕
1194,Stanley Mouse,Painter,86,2025-01-03,▼24
1195,Mary Rand,Athletic,86,2025-01-03,▼24
1196,Roger Kellaway,Composer,87,2024-01-03,▼24
1197,Ben Jones (American actor and politician),Actor,85,2026-01-01,🆕
1198,Thomas McGuane,Writer,87,2024-01-03,▼25
1199,John De Andrea,Artist,85,2026-01-01,🆕
1200,Stephen H. Burum,Cinema,87,2024-01-03,▼25
1201,Michael Wadleigh,Film,87,2024-01-03,▼25
1202,Penny Fuller,Actor,86,2025-01-03,▼25
1203,Eddie Daniels,Clarinet,85,2026-01-01,🆕
1204,RubÃ©n Hinojosa,Politician,86,2025-01-03,▼25
1205,Matthew F. Leonetti,Cinema,85,2026-01-01,🆕
1206,"Bob Wilson (footballer, born 1941)",Football,85,2026-01-01,🆕
1207,David Parnas,Computer Scientist,85,2026-01-01,🆕
1208,Kevin Crossley-Holland,Writer,85,2026-01-01,🆕
1209,Ernest Sosa,Philosopher,86,2025-01-03,▼29
1210,Louise Sorel,Actor,86,2025-01-03,▼29
1211,Michael Gorman (librarian),Librarian,85,2026-01-01,🆕
1212,John Cornwell (writer),Novelist,86,2025-01-03,▼30
1213,Daniel Goldin,Politician,86,2025-01-03,▼30
1214,Kenneth Binmore,Economist,86,2025-01-03,▼30
1215,Richard Edlund,Special Effects,86,2025-01-03,▼30
1216,Wyche Fowler,Politician,86,2025-01-03,▼30
1217,Delia Smith,Broadcast,85,2026-01-01,🆕
1218,Lynn Hershman Leeson,Screenwriter,85,2026-01-01,🆕
1219,Laurence Tribe,Lawyer,85,2026-01-01,🆕
1220,Alan Furst,Author,85,2026-01-01,🆕
1221,Roscoe Mitchell,Composer,86,2025-01-03,▼34
1222,Jo Ann Pflug,Actor,86,2025-01-03,▼34
1223,Simon Langton (television director),Producer,85,2026-01-01,🆕
1224,Richard Tuttle,Sculptor,85,2026-01-01,🆕
1225,Frances Mayes,Novelist,86,2025-01-03,▼36
1226,David Ackroyd,Actor,86,2025-01-03,▼36
1227,Deanna Dunagan,Actor,86,2025-01-03,▼36
1228,Howard Berman,Politician,85,2026-01-01,🆕
1229,Gary K. Wolf,Writer,85,2026-01-01,🆕
1230,Dr. Demento,Music,85,2026-01-01,🆕
1231,George Smith (chemist),Chemist,85,2026-01-01,🆕
1232,Alan Lowenthal,Politician,85,2026-01-01,🆕
1233,Roy Marsden,Actor,85,2026-01-01,🆕
1234,Dory Funk Jr.,Wrestler,85,2026-01-01,🆕
1235,Philip Caputo,Journalist,85,2026-01-01,🆕
1236,Ron Jones (teacher),Teacher,85,2026-01-01,🆕
